id,created_at,match_id,trace_id,source,stage,pid,monotonic_seconds,payload_json,payload_bytes,payload_truncated,metrics_json
993,2026-09-12T14:39:02.172606+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,fbb914f9-4c59-45db-8019-88282d75eb11,server,snapshot_file_loaded,1995301,18653639.0888453,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 75.0, ""process_cpu_times"": {""user"": 17.34, ""system"": 4.3, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428339200, ""percent"": 57.1, ""used"": 570126336, ""free"": 91238400, ""active"": 238948352, ""inactive"": 507113472, ""buffers"": 25321472, ""cached"": 467034112, ""shared"": 1548288, ""slab"": 103608320}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
994,2026-09-12T14:39:02.192478+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,fbb914f9-4c59-45db-8019-88282d75eb11,server,snapshot_finished,1995301,18653639.1087248,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 17.34, ""system"": 4.3, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428064768, ""percent"": 57.1, ""used"": 570400768, ""free"": 90980352, ""active"": 238989312, ""inactive"": 507056128, ""buffers"": 25341952, ""cached"": 466964480, ""shared"": 1548288, ""slab"": 103608320}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
995,2026-09-12T14:39:02.199319+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,fbb914f9-4c59-45db-8019-88282d75eb11,server,ws_emit_start,1995301,18653639.1155587,"{""match_over"": false, ""score"": 67, ""wickets"": 3, ""over"": 22, ""ball"": 0, ""commentary"": ""21.6 Pat Cummins to MS Dhoni - 0 run(s), Swinging and missing! MS Dhoni goes for an expansive drive but the ball wasn't there for the shot. Beaten all ends up.<br><br><strong>End of over 22 - \u2022 1 \u2022 \u2022 \u2022 \u2022 (1)</strong><br>IND 67/3, RR: 3.05<br><br>MS Dhoni 10(36) [1x4, 0x6]<br>Ajinkya Rahane 40(59) [5x4, 0x6]<br>Pat Cummins 3.0-0-8-0<br><br>"", ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Pat Cummins"", ""striker_runs"": 40, ""striker_balls"": 59, ""nonstriker_runs"": 10, ""nonstriker_balls"": 36, ""bowler_wickets"": 0, ""bowler_runs"": 8, ""bowler_overs"": ""3.0"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 46, ""partnership_balls"": 78, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Swinging and missing! MS Dhoni goes for an expansive drive but the ball wasn't there for the shot. Beaten all ends up."", ""free_hit"": false, ""over"": 21, ""ball"": 5, ""striker"": ""MS Dhoni"", ""non_striker"": ""Ajinkya Rahane"", ""bowler"": ""Pat Cummins"", ""innings"": 1, ""score"": 67, ""wickets"": 3, ""target"": null, ""partnership_runs"": 46, ""partnership_balls"": 78}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 96.14, ""clock_label"": ""12:36"", ""revised_close_minute"": 420.0, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 22, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""fbb914f9-4c59-45db-8019-88282d75eb11""}",2160,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 17.34, ""system"": 4.31, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428134400, ""percent"": 57.1, ""used"": 570331136, ""free"": 90980352, ""active"": 238989312, ""inactive"": 507125760, ""buffers"": 25354240, ""cached"": 467021824, ""shared"": 1548288, ""slab"": 103608320}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
996,2026-09-12T14:39:02.208530+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,fbb914f9-4c59-45db-8019-88282d75eb11,server,ws_emit_returned,1995301,18653639.1247694,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 17.35, ""system"": 4.31, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428179456, ""percent"": 57.1, ""used"": 570286080, ""free"": 90980352, ""active"": 239022080, ""inactive"": 507154432, ""buffers"": 25362432, ""cached"": 467079168, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
997,2026-09-12T14:39:02.289154+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,fbb914f9-4c59-45db-8019-88282d75eb11,browser,request_sent,1995301,18653639.2053836,"{""client_time"": ""2026-09-12T14:39:01.853Z"", ""monotonic_ms"": 39507.39999999851, ""visibility"": ""visible"", ""online"": true, ""transport"": ""websocket""}",145,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 35.0, ""process_cpu_times"": {""user"": 17.39, ""system"": 4.32, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428171264, ""percent"": 57.1, ""used"": 570294272, ""free"": 90980352, ""active"": 239030272, ""inactive"": 507138048, ""buffers"": 25378816, ""cached"": 467058688, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
998,2026-09-12T14:39:02.416399+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,fbb914f9-4c59-45db-8019-88282d75eb11,browser,response_received,1995301,18653639.332629,"{""client_time"": ""2026-09-12T14:39:02.216Z"", ""monotonic_ms"": 39870.10000000149, ""visibility"": ""visible"", ""online"": true, ""response"": {""match_over"": false, ""score"": 67, ""wickets"": 3, ""over"": 22, ""ball"": 0, ""commentary"": ""21.6 Pat Cummins to MS Dhoni - 0 run(s), Swinging and missing! MS Dhoni goes for an expansive drive but the ball wasn't there for the shot. Beaten all ends up.<br><br><strong>End of over 22 - \u2022 1 \u2022 \u2022 \u2022 \u2022 (1)</strong><br>IND 67/3, RR: 3.05<br><br>MS Dhoni 10(36) [1x4, 0x6]<br>Ajinkya Rahane 40(59) [5x4, 0x6]<br>Pat Cummins 3.0-0-8-0<br><br>"", ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Pat Cummins"", ""striker_runs"": 40, ""striker_balls"": 59, ""nonstriker_runs"": 10, ""nonstriker_balls"": 36, ""bowler_wickets"": 0, ""bowler_runs"": 8, ""bowler_overs"": ""3.0"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 46, ""partnership_balls"": 78, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Swinging and missing! MS Dhoni goes for an expansive drive but the ball wasn't there for the shot. Beaten all ends up."", ""free_hit"": false, ""over"": 21, ""ball"": 5, ""striker"": ""MS Dhoni"", ""non_striker"": ""Ajinkya Rahane"", ""bowler"": ""Pat Cummins"", ""innings"": 1, ""score"": 67, ""wickets"": 3, ""target"": null, ""partnership_runs"": 46, ""partnership_balls"": 78}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 96.14, ""clock_label"": ""12:36"", ""revised_close_minute"": 420, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 22, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""fbb914f9-4c59-45db-8019-88282d75eb11""}}",2291,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 36.4, ""process_cpu_times"": {""user"": 17.4, ""system"": 4.33, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428191744, ""percent"": 57.1, ""used"": 570273792, ""free"": 90980352, ""active"": 239071232, ""inactive"": 507117568, ""buffers"": 25407488, ""cached"": 467050496, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
999,2026-09-12T14:39:02.429177+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,server,ws_received,1995301,18653639.3454129,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 66.7, ""process_cpu_times"": {""user"": 17.41, ""system"": 4.33, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428191744, ""percent"": 57.1, ""used"": 570273792, ""free"": 90980352, ""active"": 239071232, ""inactive"": 507117568, ""buffers"": 25423872, ""cached"": 467034112, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1000,2026-09-12T14:39:02.437596+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,server,engine_start,1995301,18653639.3538364,"{""over"": 22, ""ball"": 0}",23,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 17.41, ""system"": 4.33, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428191744, ""percent"": 57.1, ""used"": 570273792, ""free"": 90980352, ""active"": 239071232, ""inactive"": 507117568, ""buffers"": 25440256, ""cached"": 467017728, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1001,2026-09-12T14:39:02.461517+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,server,engine_result,1995301,18653639.3777616,"{""match_over"": false, ""score"": 67, ""wickets"": 3, ""over"": 22, ""ball"": 1, ""commentary"": ""Cameron Green is into the attack.<br><br>22.1 Cameron Green to Ajinkya Rahane - 0 run(s), Solid defence from Ajinkya Rahane. He's giving nothing away out here."", ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Cameron Green"", ""striker_runs"": 40, ""striker_balls"": 60, ""nonstriker_runs"": 10, ""nonstriker_balls"": 36, ""bowler_wickets"": 0, ""bowler_runs"": 11, ""bowler_overs"": ""5.1"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 46, ""partnership_balls"": 79, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Solid defence from Ajinkya Rahane. He's giving nothing away out here."", ""free_hit"": false, ""over"": 22, ""ball"": 0, ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Cameron Green"", ""innings"": 1, ""score"": 67, ""wickets"": 3, ""target"": null, ""partnership_runs"": 46, ""partnership_balls"": 79}}",1400,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 0.0, ""process_cpu_times"": {""user"": 17.41, ""system"": 4.34, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428253184, ""percent"": 57.1, ""used"": 570212352, ""free"": 90980352, ""active"": 239128576, ""inactive"": 507121664, ""buffers"": 25448448, ""cached"": 467050496, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1002,2026-09-12T14:39:02.472259+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,server,ws_emit_start,1995301,18653639.3885028,"{""match_over"": false, ""score"": 67, ""wickets"": 3, ""over"": 22, ""ball"": 1, ""commentary"": ""Cameron Green is into the attack.<br><br>22.1 Cameron Green to Ajinkya Rahane - 0 run(s), Solid defence from Ajinkya Rahane. He's giving nothing away out here."", ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Cameron Green"", ""striker_runs"": 40, ""striker_balls"": 60, ""nonstriker_runs"": 10, ""nonstriker_balls"": 36, ""bowler_wickets"": 0, ""bowler_runs"": 11, ""bowler_overs"": ""5.1"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 46, ""partnership_balls"": 79, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Solid defence from Ajinkya Rahane. He's giving nothing away out here."", ""free_hit"": false, ""over"": 22, ""ball"": 0, ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Cameron Green"", ""innings"": 1, ""score"": 67, ""wickets"": 3, ""target"": null, ""partnership_runs"": 46, ""partnership_balls"": 79}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 96.87, ""clock_label"": ""12:37"", ""revised_close_minute"": 420.0, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 22, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""63f4f41a-da45-48c1-b178-9975b8cda111""}",1909,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 17.41, ""system"": 4.35, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428253184, ""percent"": 57.1, ""used"": 570212352, ""free"": 90980352, ""active"": 239128576, ""inactive"": 507121664, ""buffers"": 25464832, ""cached"": 467034112, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1003,2026-09-12T14:39:02.492205+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,server,ws_emit_returned,1995301,18653639.4084473,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 20.0, ""process_cpu_times"": {""user"": 17.41, ""system"": 4.35, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428253184, ""percent"": 57.1, ""used"": 570212352, ""free"": 90980352, ""active"": 239128576, ""inactive"": 507121664, ""buffers"": 25481216, ""cached"": 467017728, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1004,2026-09-12T14:39:02.556730+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,browser,request_sent,1995301,18653639.4729627,"{""client_time"": ""2026-09-12T14:39:02.234Z"", ""monotonic_ms"": 39888.10000000149, ""visibility"": ""visible"", ""online"": true, ""transport"": ""websocket""}",145,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 58.3, ""process_cpu_times"": {""user"": 17.45, ""system"": 4.37, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428298240, ""percent"": 57.1, ""used"": 570167296, ""free"": 90980352, ""active"": 239177728, ""inactive"": 507117568, ""buffers"": 25489408, ""cached"": 467046400, ""shared"": 1548288, ""slab"": 103612416}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1005,2026-09-12T14:39:02.615214+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,63f4f41a-da45-48c1-b178-9975b8cda111,browser,response_received,1995301,18653639.5314452,"{""client_time"": ""2026-09-12T14:39:02.409Z"", ""monotonic_ms"": 40063.5, ""visibility"": ""visible"", ""online"": true, ""response"": {""match_over"": false, ""score"": 67, ""wickets"": 3, ""over"": 22, ""ball"": 1, ""commentary"": ""Cameron Green is into the attack.<br><br>22.1 Cameron Green to Ajinkya Rahane - 0 run(s), Solid defence from Ajinkya Rahane. He's giving nothing away out here."", ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Cameron Green"", ""striker_runs"": 40, ""striker_balls"": 60, ""nonstriker_runs"": 10, ""nonstriker_balls"": 36, ""bowler_wickets"": 0, ""bowler_runs"": 11, ""bowler_overs"": ""5.1"", ""innings_number"": 1, ""target"": null, ""total_overs"": 360, ""match_format"": ""FC"", ""phase_name"": null, ""bowler_overs_remaining"": null, ""bowler_max_overs"": null, ""fc_day"": 1, ""partnership_runs"": 46, ""partnership_balls"": 79, ""win_probability"": null, ""rain_affected"": false, ""dls_par"": null, ""rain_interruption"": null, ""ball_data"": {""delivery"": {""total_runs"": 0, ""bat_runs"": 0, ""extras"": {}, ""bowler_runs"": 0, ""completed_runs"": 0, ""legal"": true, ""batter_faced"": true, ""wicket_type"": null, ""dismissed_end"": null}, ""runs"": 0, ""batter_out"": false, ""is_extra"": false, ""extra_type"": null, ""wicket_type"": null, ""description"": ""Solid defence from Ajinkya Rahane. He's giving nothing away out here."", ""free_hit"": false, ""over"": 22, ""ball"": 0, ""striker"": ""Ajinkya Rahane"", ""non_striker"": ""MS Dhoni"", ""bowler"": ""Cameron Green"", ""innings"": 1, ""score"": 67, ""wickets"": 3, ""target"": null, ""partnership_runs"": 46, ""partnership_balls"": 79}, ""fc_weather_status"": {""day"": 1, ""session"": 1, ""clock_minute"": 96.87, ""clock_label"": ""12:37"", ""revised_close_minute"": 420, ""revised_close_label"": ""18:00"", ""gross_delay_minutes"": 0, ""makeup_minutes"": 0, ""net_lost_minutes"": 0, ""overs_lost"": 0, ""forecast"": {""state"": ""dry"", ""label"": ""Dry"", ""rain_chance"": 0, ""late_light_risk"": false}, ""affected"": false, ""minimum_overs_today"": 90, ""overs_bowled_today"": 22, ""innings_changes_today"": 0, ""in_overtime"": false}, ""_trace_id"": ""63f4f41a-da45-48c1-b178-9975b8cda111""}}",2030,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 33.3, ""process_cpu_times"": {""user"": 17.47, ""system"": 4.37, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428322816, ""percent"": 57.1, ""used"": 570142720, ""free"": 90980352, ""active"": 239185920, ""inactive"": 507133952, ""buffers"": 25497600, ""cached"": 467079168, ""shared"": 1548288, ""slab"": 103616512}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1006,2026-09-12T14:39:02.626592+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,c021f0f1-031b-4a1c-8472-6c1b21f72eb1,server,ws_received,1995301,18653639.542828,null,4,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 33.3, ""process_cpu_times"": {""user"": 17.47, ""system"": 4.37, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428322816, ""percent"": 57.1, ""used"": 570142720, ""free"": 90980352, ""active"": 239185920, ""inactive"": 507133952, ""buffers"": 25497600, ""cached"": 467079168, ""shared"": 1548288, ""slab"": 103616512}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
1007,2026-09-12T14:39:02.663534+00:00,75e8ef06-2e8a-49e8-96bc-e7fea608915f,c021f0f1-031b-4a1c-8472-6c1b21f72eb1,server,engine_start,1995301,18653639.5797786,"{""over"": 22, ""ball"": 1}",23,0,"{""process_cpu_percent"": 0.0, ""system_cpu_percent"": 50.0, ""process_cpu_times"": {""user"": 17.5, ""system"": 4.37, ""children_user"": 0.0, ""children_system"": 0.0, ""iowait"": 0.0}, ""process_memory"": {""rss"": 129806336, ""vms"": 310550528, ""shared"": 26415104, ""text"": 2707456, ""lib"": 0, ""data"": 154841088, ""dirty"": 0}, ""process_rss_bytes"": 129806336, ""system_memory"": {""total"": 998465536, ""available"": 428322816, ""percent"": 57.1, ""used"": 570142720, ""free"": 90980352, ""active"": 239185920, ""inactive"": 507133952, ""buffers"": 25497600, ""cached"": 467079168, ""shared"": 1548288, ""slab"": 103616512}, ""swap"": {""total"": 1073737728, ""used"": 661303296, ""free"": 412434432, ""percent"": 61.6, ""sin"": 23371948032, ""sout"": 40387735552}, ""load_average"": [0.63, 0.22, 0.25], ""threads"": 2}"
